% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=687475, Wed Nov 10 11:22:12 2021, <python>{}</python>
1 10 0.4076269071206498 1.0000437509570452 326.2501721775865 3.2625017217758648e+02 357.70276794560164 424.8864845343612   
2 20 0.38933713035873996 1.1589274408512829 320.18020176071866 3.2018020176071866e+02 350.2678376496028 534.9566520669625   
3 30 0.42679217194600666 1.2802623139152423 320.18020176071866 3.2159875680197587e+02 342.8910984688422 515.7887027727015   
4 40 0.4391982874439534 1.630796421857317 319.7279751059124 3.1972797510591238e+02 333.45818128685283 375.3875872005985   
5 50 0.4235219571851786 1.7925255706479817 319.7279751059124 3.1986282621697956e+02 339.05202672197805 409.97188087279943   
6 60 0.38149807525960955 1.9000971698334514 318.79892075995224 3.1879892075995224e+02 341.5828520726631 436.41581146035156   
7 70 0.3378805209597285 1.9938705203790585 318.79892075995224 3.1975182247995042e+02 325.7078607358584 347.3129842790864   
8 80 0.3210353937312465 1.9961973263166277 318.79892075995224 3.1910531507041321e+02 334.0396198581051 345.3770293032503   
9 90 0.299866672159226 1.9949817162631562 318.5171708020927 3.1851717080209272e+02 326.7083883719149 333.4810572725029   
10 100 0.28054901713247127 2.019745721942825 318.5171708020927 3.1902956107003024e+02 326.56304799636496 340.31802554534   
11 110 0.2857060243766252 2.0206133480433017 318.24476650258987 3.1824476650258987e+02 320.3708021280428 326.0665643495155   
12 120 0.3123782118982132 2.1033015674797078 316.6902076209309 3.1669020762093089e+02 322.53239727680085 401.93642590554464   
13 130 0.30592318032544347 2.1989228561248955 316.6902076209309 3.1758540527348561e+02 333.67072334438103 357.8178667576866   
14 140 0.3102195778874928 2.3898693169033463 316.6902076209309 3.2107335128242107e+02 325.1337601038323 340.47967554249436   
15 150 0.3035986135722517 2.7519817872088304 316.6902076209309 3.2247062977530004e+02 328.7186200360728 346.1606823128358   
16 160 0.3027974795137418 2.8327689925793877 316.6902076209309 3.1810642135060095e+02 324.3233568653262 336.97090297225054   
17 170 0.31496103760834737 2.936173651656224 316.6902076209309 3.2399312363748101e+02 331.85428091510556 346.15639406303694   
18 180 0.3066143729703 2.858701822593698 316.6902076209309 3.2195686137364163e+02 329.9016274246726 391.71437064867496   
19 190 0.2874146250241387 2.9013952995733647 316.6902076209309 3.1954367764413598e+02 326.8593276210071 334.3004296296706   
20 200 0.2715817880866178 2.9625981663738314 316.6902076209309 3.1819750824938836e+02 322.8818965256214 337.8689413579581   
21 210 0.285012049086873 2.923431007691229 316.6902076209309 3.1831180401915464e+02 320.1550940046501 326.9719763236307   
22 220 0.2945984126788341 2.9252023423639115 316.6441326335727 3.1664413263357272e+02 320.9751623218897 336.45694712702243   
23 230 0.28527725491620215 3.295685222158013 316.6441326335727 3.1666534092500444e+02 326.1073476913839 352.8222401689667   
24 240 0.2540447852427918 3.420922722496229 316.6441326335727 3.1946854371662619e+02 324.86029606187833 338.817930752775   
25 250 0.2312417145922155 3.4530322572411727 316.6441326335727 3.1712114331913864e+02 322.9265470075364 330.6743964373462   
26 260 0.2183763888355167 3.642259634833043 316.3749053442615 3.1637490534426149e+02 317.6786936669166 321.9872124058109   
27 270 0.20656376265744836 3.618840847452333 315.9909485514846 3.1599094855148462e+02 317.9642357157361 322.83653935529856   
28 280 0.2075816235125115 3.552707043926846 315.70762535736895 3.1570762535736895e+02 319.51201811311546 341.94033115116827   
29 290 0.19497340517232467 3.5662583454686385 315.70762535736895 3.1587324135043082e+02 317.00577941614927 318.38219479210477   
30 300 0.19686955733512124 3.806187838326304 315.70762535736895 3.1723214882086495e+02 319.69894966667005 320.87433356008273   
31 310 0.18770321051807423 3.818844471177751 315.70762535736895 3.1617548302424490e+02 317.5123268323358 321.493032454415   
32 320 0.17102838183489408 4.025911884498576 315.70762535736895 3.1611517671603769e+02 318.3201418951287 328.09736029465444   
33 330 0.16048325962698892 3.974630743066092 315.70762535736895 3.1599851668832815e+02 318.98039888197513 325.2007938331062   
34 340 0.16016899864555995 4.0612099804234685 315.70762535736895 3.1575964693405751e+02 318.93024576612254 324.6837344933839   
35 350 0.16201797465652265 4.294512832860144 315.70762535736895 3.1593550936600423e+02 318.59493994638865 323.0359722585921   
36 360 0.154055601098754 4.414648726434757 315.1240735799108 3.1512407357991083e+02 317.9902118227173 321.4061036671611   
37 370 0.14585377085905635 5.075347383214212 315.1240735799108 3.1553808043024122e+02 317.3617841385817 331.6601337489959   
38 380 0.14733192053817593 5.223799573909036 315.1240735799108 3.1549247272816820e+02 316.8003384967632 320.03077631154406   
