% # columns="iteration, evaluation, void, void, void, xmean", seed=687475, Wed Nov 10 11:22:12 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 0.3495629563707815 11.094891919193575 0.04896649442691872 0.4342228390278825 -19.478035175851275 23.6248482503867 0.1587707366729486 0.14973957177537714
2 20 0 0 0 0.42489171664491376 10.954987122656 -0.08753012568494359 0.1736919665152945 -19.014290546685277 23.891641421471665 0.0854373260764289 -0.07099173582655069
3 30 0 0 0 0.10357193106287144 10.879236822081982 -0.11609794539463113 0.3647513981472111 -18.617421848046934 24.325510808301026 0.09009195197365479 -0.46308255196853587
4 40 0 0 0 0.227200533158449 10.730778599932135 0.021449961963225864 0.26357321073356954 -18.554397498797023 24.575844745134493 0.08360759940380953 -0.5700382550947579
5 50 0 0 0 0.10668537355738798 11.213994599684268 0.060259462718236755 0.1776204452165235 -18.490780611995902 24.56992538321227 0.16585017579223338 -0.5002935873689567
6 60 0 0 0 0.23056145280672383 11.28242326658795 -0.16695056216564422 0.43073930023550777 -18.521898551480405 24.45924872443168 0.21350037467371608 -0.28274717253957643
7 70 0 0 0 0.29646596607867304 11.242570385384596 -0.08243508854154533 0.599858013691687 -18.57420996920982 24.219606620376954 0.07938181996190502 -0.4299989959868911
8 80 0 0 0 -0.05421294021111106 10.846747689493366 0.0068221174715704935 0.5947836385564494 -18.5592192761425 24.400776045226017 0.14184247461122018 -0.342478426379287
9 90 0 0 0 -0.0015013205802589732 10.827715058840214 -0.027533276695421417 0.49864941179234484 -18.51587816250963 24.322669435170262 -0.07594086787696894 -0.21439066904915727
10 100 0 0 0 0.11534580267410263 10.859595373372004 -0.14304344606615307 0.29068592912433394 -18.73041224066521 24.19799909638335 -0.07533349632708031 -0.3496503128624769
11 110 0 0 0 0.13411317054624708 10.998116028268623 -0.04309610340549436 0.0005975929674360558 -18.852212933438498 24.21787856880691 -0.21705241809934692 -0.3783623983378091
12 120 0 0 0 0.5264483189986944 10.833429202917833 -0.029394874690967195 -0.16467944483432295 -18.712594411175765 24.122739945308446 -0.042600124473728324 -0.630572353981862
13 130 0 0 0 0.6080164926994401 10.84226477608115 -0.03316361701000881 -0.16348881824326159 -18.733127508629583 24.163195140142033 -0.1043384928560948 -0.6626934832013512
14 140 0 0 0 0.8417607993461097 11.00788084695134 -0.08276671080425294 -0.2400173361610475 -18.734027548035122 23.998020843346023 -0.01928819804898886 -0.832740396602209
