% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=687475, Wed Nov 10 11:22:12 2021
1 10 -0.09873270780841226 -0.016274351479167913 0.005930634969315316 0.04589472015557808 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
2 20 -0.05847055222037814 -0.03617215594913029 0.02545686477282338 0.06430956936842078 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
3 30 -0.18618932515799974 -0.05639229441685122 0.035026180368748785 0.18803906657021072 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
4 40 -0.20838638127602008 -0.04296278047621732 0.03491984670390648 0.2174944030005787 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
5 50 -0.2235835496977651 -0.053226678692890626 0.03849482220120645 0.27288789343536723 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
6 60 -0.22374195181858478 -0.0828449566340761 0.040652571552166894 0.2623223993793018 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
7 70 -0.18479392716722198 -0.06659117860534061 0.02995248468162113 0.2199880204121726 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
8 80 -0.1783674279705548 -0.08976266955668424 0.04680148412033256 0.20881659191514035 0.915540416142341 0.9766359639557279 0.9958525982200299 0.997849279218365 1.0066144215151134 1.0174802843759194 1.0342779056219262 1.0498918278310354
9 90 -0.19558941546530043 -0.09137282861063363 0.05091214741534393 0.2619341445649038 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
10 100 -0.18666584840355702 -0.10184572691088464 0.04443538384867877 0.25557917720726886 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
11 110 -0.18641277640044587 -0.1229256192638662 0.07788186544315147 0.22074429943536134 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
12 120 -0.19295878040975234 -0.11612901788098468 0.05433998619780308 0.27692012563569884 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
13 130 -0.2290138544810399 -0.07391856908470697 0.057387737250000424 0.26871825163285923 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
14 140 -0.3009671033937344 -0.11227332620843643 0.08230607763674637 0.25267802889303653 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
15 150 -0.3313576692940863 -0.13235616781381385 0.07766984467173364 0.2529684646668539 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
16 160 -0.3621160440667223 -0.15085512856003813 0.06887444772359952 0.2380877736499008 0.7784453435307483 0.8659858241288135 0.9130024908737392 0.9408722749029536 1.0320843176122778 1.047129639644657 1.1224518605034393 1.2262546690999139
17 170 -0.36448117467401436 -0.14366599429787585 0.10694500374290203 0.2388784310542847 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
18 180 -0.3583522236212279 -0.12212669533257997 0.11127193725035225 0.2370186248637709 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
19 190 -0.3588333639551743 -0.11372107338871554 0.08898668209767363 0.2553785107982915 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
20 200 -0.33987918624803837 -0.1222911266865866 0.0833229279419114 0.254738425722567 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
21 210 -0.3342869282594994 -0.1220029441193742 0.10289534510680468 0.29178779649256414 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
22 220 -0.3427026703193828 -0.13595194963142454 0.13476134819568564 0.30974080895980904 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
23 230 -0.3159722238464472 -0.11083531141136324 0.13814777078127627 0.327854964160328 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
24 240 -0.313871895734787 -0.07326363333514245 0.15424711100890137 0.29812058032646915 0.6863672532571179 0.785563353065633 0.886243050807236 0.9057762486530774 1.0167394760855328 1.1069807660826545 1.1743119695204272 1.2914173120187882
25 250 -0.3165247368150358 -0.09670604983695837 0.15062572905810725 0.28980536150804265 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
26 260 -0.3062415211916521 -0.09635478407060762 0.16692253436654253 0.283157240723108 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
27 270 -0.2860639462184931 -0.1213204127866965 0.14471448043369323 0.30221290791496913 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
28 280 -0.31543200882758426 -0.09473836750917708 0.14686960254740522 0.35018034553731764 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
29 290 -0.345474466802561 -0.08829708480589972 0.15770022414212054 0.3879162303577682 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
30 300 -0.310161684707687 -0.12689365664092667 0.1413650001839985 0.37201536805699204 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
31 310 -0.3481869556687449 -0.14097604725580212 0.1616853428875077 0.43161749511837255 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
32 320 -0.3191867381905695 -0.1297132743926231 0.16774578943492358 0.39728494174776935 0.6720424116238947 0.7427343763897862 0.7831326118558068 0.9081223608812553 1.0305931767164194 1.0626114177287098 1.228361079900687 1.3632994789943733
33 330 -0.3419653306774242 -0.15721948689296555 0.1726882483879142 0.38460199857821603 0.6085916311337929 0.7084086491924095 0.7719938725662971 0.9517634571948713 0.9857736806696344 1.0989868173123893 1.2672853110576523 1.3566176177471634
34 340 -0.30621132215973806 -0.1446145843242784 0.18823493424950413 0.3460910747286138 0.6085916311337929 0.7084086491924095 0.7719938725662971 0.9517634571948713 0.9857736806696344 1.0989868173123893 1.2672853110576523 1.3566176177471634
35 350 -0.3417846367269348 -0.13474332173909745 0.18286978111733704 0.28710108976625776 0.6085916311337929 0.7084086491924095 0.7719938725662971 0.9517634571948713 0.9857736806696344 1.0989868173123893 1.2672853110576523 1.3566176177471634
